number,value,params_w_neo4j,params_w_semantique,state
371,0.9673204327145172,0.4905517752175432,0.8254845741739825,COMPLETE
372,0.9671798495288934,0.4031622838694281,0.9612997302481399,COMPLETE
373,0.967187077699881,0.4489126893278058,0.9312221533916687,COMPLETE
374,0.9672102335439694,0.42104776358254625,0.845468518187757,COMPLETE
375,0.9670414229075699,0.8489687661608173,0.7414915759108269,COMPLETE
376,0.9671798495288934,0.3605581851237291,0.8919095299775968,COMPLETE
377,0.967187077699881,0.38913601153265287,0.8106218255020393,COMPLETE
378,0.9673040625149589,0.42890920845191866,0.7828854329008009,COMPLETE
379,0.9670414229075699,0.4549406898606594,0.31337514785716236,COMPLETE
380,0.967260351163837,0.5054442699703429,0.7720978127750139,COMPLETE
381,0.967187077699881,0.40852532395960317,0.8641842386331189,COMPLETE
382,0.9673204327145172,0.47783963004066815,0.8000673531185468,COMPLETE
383,0.9671946632883501,0.3902806456851641,0.9112620120905535,COMPLETE
384,0.9673040625149589,0.4421055353932313,0.8258757032584558,COMPLETE
385,0.9673040625149589,0.4157542289486042,0.7542320249991713,COMPLETE
386,0.9671946632883501,0.3750524566469461,0.8445388121768598,COMPLETE
